customer_id,recency,frequency,monetary,Cluster
C103078,589,1,187.68,2
C103080,480,1,293.25,2
C103090,24,1,4801.28,0
C103091,296,1,1016.5,0
C103093,548,1,9602.72,1
C103106,320,1,896.0,0
C103108,55,1,2700.7200000000003,0
C103114,147,1,896.0,0
C103115,444,1,143.36,2
C103120,713,1,7502.0,2
C103126,256,1,187.68,0
C103138,578,1,4801.28,2
C103152,568,1,47.07,2
C103153,615,1,143.36,2
C103156,278,1,162.64,0
C103164,482,1,650.56,2
C103167,241,1,300.08,0
C103169,484,1,20.92,2
C103171,510,1,7502.0,1
C103174,2,1,4801.28,0
C103175,753,1,300.08,2
C103178,791,1,5401.53,2
C103180,675,1,1200.32,2
C103181,591,1,35.84,2
C103182,179,1,300.08,0
C103185,167,1,4200.0,0
C103186,117,1,1200.32,0
C103188,747,1,573.44,2
C103194,731,1,2700.7200000000003,2
C103200,220,1,130.75,0
C103201,602,1,15004.25,1
C103206,319,1,4801.28,0
C103207,49,1,300.08,0
C103210,248,1,600.17,0
C103211,356,1,573.44,0
C103213,84,1,46.92,0
C103218,186,1,600.17,0
C103219,251,1,83.68,0
C103220,757,1,2400.68,2
C103221,15,1,5401.53,0
C103226,731,1,896.0,2
C103227,36,1,1016.5,0
C103229,66,1,7502.0,0
C103233,161,1,15.15,0
C103234,550,1,40.66,2
C103240,258,1,162.64,0
C103241,771,1,47.07,2
C103242,91,1,15.15,0
C103243,537,1,293.25,2
C103245,607,1,16800.0,1
C103246,685,1,20.92,2
C103248,111,1,365.94,0
C103251,25,1,35.84,0
C103257,554,1,83.68,2
C103260,596,1,2700.7200000000003,2
C103261,495,1,9602.72,1
C103262,524,1,162.64,2
C103263,48,1,15.15,0
C103267,562,1,293.25,2
C103268,573,1,1016.5,2
C103273,139,1,162.64,0
C103276,762,1,5401.53,2
C103279,216,1,162.64,0
C103287,684,1,600.17,2
C103291,748,1,1200.32,2
C103292,710,1,20.92,2
C103297,38,1,7502.0,0
C103298,151,1,187.68,0
C103301,792,1,650.56,2
C103303,596,1,83.68,2
C103308,538,1,600.17,2
C103309,598,1,1200.32,2
C103314,19,1,60.6,0
C103315,671,1,365.94,2
C103321,780,1,1050.0,2
C103323,135,1,1016.5,0
C103324,604,1,573.44,2
C103325,253,1,1200.32,0
C103326,83,1,300.08,0
C103327,235,1,300.08,0
C103328,59,1,15004.25,1
C103329,129,1,35.84,0
C103331,399,1,4801.28,2
C103332,479,1,162.64,2
C103333,38,1,2700.7200000000003,0
C103336,236,1,4801.28,0
C103337,388,1,7502.0,1
C103341,479,1,143.36,2
C103351,749,1,2700.7200000000003,2
C103354,699,1,1200.32,2
C103356,676,1,1200.32,2
C103359,428,1,60.6,2
C103360,753,1,83.68,2
C103361,790,1,300.08,2
C103365,407,1,242.4,2
C103385,290,1,47.07,0
C103386,653,1,15004.25,1
C103388,558,1,187.68,2
C103389,535,1,2400.68,2
C103393,46,1,162.64,0
C103394,332,1,162.64,0
C103395,98,1,300.08,0
C103396,659,1,40.66,2
C103397,412,1,20.92,2
C103404,201,1,2700.7200000000003,0
C103405,347,1,2700.7200000000003,0
C103409,470,1,11.73,2
C103414,657,1,5401.53,2
C103415,691,1,7502.0,2
C103418,739,1,4801.28,2
C103421,74,1,1200.32,0
C103423,727,1,4801.28,2
C103424,147,1,896.0,0
C103428,283,1,5.23,0
C103431,398,1,20.92,0
C103434,709,1,2700.7200000000003,2
C103443,115,1,130.75,0
C103445,164,1,20.92,0
C103446,583,1,9602.72,1
C103447,102,1,20.92,0
C103453,710,1,7502.0,2
C103455,293,1,2700.7200000000003,0
C103459,451,1,4801.28,2
C103460,558,1,5401.53,2
C103461,545,1,162.64,2
C103463,662,1,143.36,2
C103465,685,1,1200.32,2
C103466,720,1,4801.28,2
C103467,163,1,1200.32,0
C103471,522,1,650.56,2
C103472,411,1,83.68,2
C103477,493,1,4801.28,2
C103478,695,1,46.92,2
C103479,9,1,130.75,0
C103484,116,1,15004.25,1
C103492,422,1,15.15,2
C103498,256,1,600.17,0
C103500,741,1,5401.53,2
C103503,148,1,35.84,0
C103508,286,1,9450.0,1
C103514,101,1,573.44,0
C103515,580,1,242.4,2
C103519,511,1,4200.0,2
C103521,214,1,143.36,0
C103523,779,1,187.68,2
C103525,744,1,83.68,2
C103532,677,1,11.73,2
C103535,339,1,300.08,0
C103536,513,1,5.23,2
C103539,557,1,1200.32,2
C103540,609,1,130.75,2
C103541,271,1,5401.53,0
C103543,761,1,2400.68,2
C103545,139,1,162.64,0
C103546,30,1,2700.7200000000003,0
C103549,299,1,1200.32,0
C103554,476,1,365.94,2
C103555,316,1,5401.53,0
C103558,311,1,187.68,0
C103560,114,1,136.35000000000002,0
C103569,533,1,573.44,2
C103572,77,1,1200.32,0
C103574,464,1,322.56,2
C103576,483,1,35.84,2
C103577,394,1,1200.32,0
C103578,273,1,2400.68,0
C103582,175,1,573.44,0
C103583,645,1,4801.28,2
C103587,604,1,2700.7200000000003,2
C103592,334,1,365.94,0
C103594,245,1,896.0,0
C103595,383,1,1200.32,0
C103597,53,1,130.75,0
C103598,55,1,2400.68,0
C103602,559,1,40.66,2
C103603,174,1,4801.28,0
C103604,220,1,15004.25,1
C103609,186,1,2400.68,0
C103613,739,1,143.36,2
C103616,519,1,4801.28,2
C103617,679,1,300.08,2
C103620,434,1,1200.32,2
C103621,247,1,9450.0,1
C103632,66,1,293.25,0
C103634,504,1,20.92,2
C103638,328,1,9602.72,1
C103641,711,1,1200.32,2
C103645,437,1,130.75,2
C103647,63,1,7502.0,0
C103649,137,1,600.17,0
C103650,248,1,20.92,0
C103651,48,1,1050.0,0
C103652,626,1,4801.28,2
C103653,148,1,5401.53,0
C103657,526,1,650.56,2
C103661,652,1,130.75,2
C103668,327,1,1050.0,0
C103669,556,1,2700.7200000000003,2
C103670,355,1,20.92,0
C103671,23,1,9602.72,1
C103672,228,1,83.68,0
C103676,450,1,47.07,2
C103681,202,1,20.92,0
C103691,97,1,1200.32,0
C103696,282,1,7502.0,1
C103700,87,1,20.92,0
C103715,702,1,573.44,2
C103716,511,1,2400.68,2
C103717,150,1,4801.28,0
C103718,740,1,40.66,2
C103722,265,1,5401.53,0
C103725,38,1,83.68,0
C103726,368,1,83.68,0
C103727,404,1,20.92,2
C103730,54,1,83.68,0
C103734,659,1,2700.7200000000003,2
C103737,82,1,2700.7200000000003,0
C103741,446,1,47.07,2
C103744,127,1,365.94,0
C103750,432,1,162.64,2
C103754,529,1,9450.0,1
C103755,675,1,365.94,2
C103758,470,1,573.44,2
C103763,308,1,7502.0,1
C103765,221,1,16800.0,1
C103768,789,1,2700.7200000000003,2
C103772,117,1,4801.28,0
C103773,17,1,573.44,0
C103775,433,1,1200.32,2
C103776,653,1,46.92,2
C103780,218,1,9602.72,1
C103781,768,1,4200.0,2
C103784,714,1,130.75,2
C103787,386,1,20.92,0
C103788,518,1,1200.32,2
C103792,452,1,5.23,2
C103793,478,1,4801.28,2
C103795,123,1,83.68,0
C103798,101,1,365.94,0
C103802,706,1,4801.28,2
C103803,360,1,4801.28,0
C103807,596,1,4801.28,2
C103810,506,1,1200.32,2
C103814,632,1,9602.72,1
C103815,334,1,1200.32,0
C103819,296,1,40.66,0
C103820,424,1,162.64,2
C103821,641,1,2700.7200000000003,2
C103824,412,1,1016.5,2
C103825,631,1,650.56,2
C103835,357,1,300.08,0
C103837,675,1,40.66,2
C103838,507,1,1016.5,2
C103840,286,1,130.75,0
C103845,580,1,40.66,2
C103849,190,1,2700.7200000000003,0
C103852,94,1,650.56,0
C103857,192,1,4801.28,0
C103860,623,1,365.94,2
C103863,743,1,15004.25,1
C103864,670,1,162.64,2
C103869,460,1,9602.72,1
C103871,367,1,1200.32,0
C103872,238,1,4801.28,0
C103875,578,1,40.66,2
C103877,738,1,5401.53,2
C103880,624,1,4801.28,2
C103886,420,1,7502.0,1
C103887,28,1,365.94,0
C103888,156,1,4801.28,0
C103894,13,1,1016.5,0
C103896,544,1,4801.28,2
C103897,289,1,650.56,0
C103899,331,1,300.08,0
C103900,21,1,365.94,0
C103903,461,1,650.56,2
C103904,193,1,365.94,0
C103909,67,1,2700.7200000000003,0
C103910,9,1,9602.72,1
C103913,217,1,1016.5,0
C103915,354,1,1200.32,0
C103917,29,1,15004.25,1
C103930,688,1,1200.32,2
C103933,57,1,9450.0,1
C103939,544,1,300.08,2
C103944,616,1,2700.7200000000003,2
C103949,181,1,2700.7200000000003,0
C103951,93,1,130.75,0
C103952,411,1,4801.28,2
C103959,241,1,2700.7200000000003,0
C103962,709,1,5.23,2
C103964,304,1,7502.0,1
C103965,505,1,4801.28,2
C103966,773,1,1050.0,2
C103969,762,1,4801.28,2
C103972,501,1,130.75,2
C103976,542,1,378.75,2
C103977,522,1,47.07,2
C103980,739,1,1200.32,2
C103982,93,1,2700.7200000000003,0
C103985,367,1,9602.72,1
C103992,623,1,46.92,2
C103995,499,1,5.23,2
C103996,126,1,1016.5,0
C103998,299,1,573.44,0
C104002,563,1,293.25,2
C104008,461,1,9602.72,1
C104011,401,1,83.68,2
C104013,65,1,187.68,0
C104014,156,1,2700.7200000000003,0
C104022,86,1,300.08,0
C104027,229,1,20.92,0
C104031,272,1,4801.28,0
C104032,433,1,83.68,2
C104036,12,1,4801.28,0
C104039,352,1,15.15,0
C104041,257,1,162.64,0
C104048,675,1,1200.32,2
C104049,738,1,20.92,2
C104052,514,1,300.08,2
C104053,687,1,365.94,2
C104054,224,1,47.07,0
C104055,167,1,1016.5,0
C104057,368,1,47.07,0
C104061,718,1,573.44,2
C104063,579,1,2700.7200000000003,2
C104069,557,1,650.56,2
C104072,278,1,300.08,0
C104074,681,1,300.08,2
C104078,512,1,600.17,2
C104081,188,1,7502.0,1
C104082,743,1,300.08,2
C104086,15,1,378.75,0
C104088,489,1,300.08,2
C104091,358,1,4801.28,0
C104092,692,1,20.92,2
C104093,639,1,83.68,2
C104097,513,1,322.56,2
C104101,754,1,5.23,2
C104103,705,1,322.56,2
C104111,674,1,7502.0,2
C104112,135,1,40.66,0
C104114,698,1,5401.53,2
C104116,293,1,5.23,0
C104117,786,1,105.57,2
C104118,155,1,4801.28,0
C104119,43,1,1016.5,0
C104123,48,1,162.64,0
C104128,314,1,1200.32,0
C104129,573,1,4801.28,2
C104131,412,1,2400.68,2
C104136,162,1,2700.7200000000003,0
C104137,632,1,4801.28,2
C104139,462,1,1016.5,2
C104142,145,1,136.35000000000002,0
C104143,327,1,15004.25,1
C104144,392,1,47.07,0
C104147,593,1,1200.32,2
C104153,395,1,5.23,0
C104163,657,1,1016.5,2
C104164,293,1,322.56,0
C104165,683,1,300.08,2
C104169,260,1,300.08,0
C104172,685,1,7502.0,2
C104174,702,1,16800.0,1
C104180,253,1,896.0,0
C104184,171,1,365.94,0
C104187,202,1,1016.5,0
C104190,730,1,1016.5,2
C104194,442,1,378.75,2
C104200,573,1,4801.28,2
C104204,332,1,83.68,0
C104209,365,1,2700.7200000000003,0
C104211,576,1,5401.53,2
C104212,117,1,1050.0,0
C104213,169,1,7502.0,1
C104224,746,1,600.17,2
C104226,481,1,573.44,2
C104228,166,1,15004.25,1
C104230,220,1,5.23,0
C104236,78,1,40.66,0
C104237,686,1,130.75,2
C104239,198,1,650.56,0
C104241,356,1,1016.5,0
C104245,164,1,35.84,0
C104247,750,1,7502.0,2
C104250,526,1,2400.68,2
C104254,708,1,1200.32,2
C104255,688,1,5.23,2
C104257,190,1,600.17,0
C104263,389,1,322.56,0
C104264,376,1,322.56,0
C104268,4,1,300.08,0
C104271,124,1,1050.0,0
C104274,201,1,5.23,0
C104279,651,1,47.07,2
C104280,659,1,573.44,2
C104285,761,1,896.0,2
C104286,728,1,83.68,2
C104294,548,1,1200.32,2
C104296,74,1,1200.32,0
C104300,731,1,2700.7200000000003,2
C104305,780,1,35.84,2
C104306,286,1,5401.53,0
C104311,438,1,130.75,2
C104314,88,1,365.94,0
C104317,29,1,4801.28,0
C104318,215,1,105.57,0
C104319,544,1,162.64,2
C104320,622,1,105.57,2
C104323,753,1,7502.0,2
C104325,762,1,7502.0,2
C104329,254,1,322.56,0
C104331,572,1,2700.7200000000003,2
C104337,684,1,650.56,2
C104339,575,1,46.92,2
C104344,199,1,40.66,0
C104347,564,1,2700.7200000000003,2
C104349,311,1,5.23,0
C104350,746,1,1200.32,2
C104352,373,1,573.44,0
C104355,562,1,7502.0,1
C104356,204,1,40.66,0
C104357,171,1,322.56,0
C104363,27,1,293.25,0
C104366,739,1,4801.28,2
C104367,250,1,40.66,0
C104370,778,1,365.94,2
C104371,573,1,896.0,2
C104373,396,1,40.66,0
C104374,589,1,130.75,2
C104380,104,1,600.17,0
C104381,241,1,2700.7200000000003,0
C104382,761,1,2700.7200000000003,2
C104391,703,1,1016.5,2
C104393,763,1,300.08,2
C104400,639,1,162.64,2
C104402,682,1,26250.0,1
C104404,50,1,2400.68,0
C104407,29,1,4200.0,0
C104409,165,1,4801.28,0
C104416,235,1,143.36,0
C104418,95,1,130.75,0
C104421,205,1,4801.28,0
C104423,288,1,7502.0,1
C104426,697,1,2700.7200000000003,2
C104427,687,1,5.23,2
C104429,297,1,9602.72,1
C104431,704,1,2700.7200000000003,2
C104433,35,1,187.68,0
C104436,422,1,650.56,2
C104437,605,1,1200.32,2
C104439,128,1,4801.28,0
C104444,316,1,5.23,0
C104453,339,1,15004.25,1
C104459,586,1,7502.0,1
C104460,233,1,162.64,0
C104462,227,1,2400.68,0
C104465,76,1,143.36,0
C104466,637,1,365.94,2
C104473,188,1,896.0,0
C104478,665,1,4801.28,2
C104483,572,1,2400.68,2
C104484,243,1,7502.0,1
C104488,515,1,7502.0,1
C104492,605,1,162.64,2
C104495,301,1,300.08,0
C104496,266,1,1050.0,0
C104498,356,1,105.57,0
C104500,266,1,293.25,0
C104509,611,1,11.73,2
C104510,381,1,5.23,0
C104512,682,1,2700.7200000000003,2
C104514,728,1,2700.7200000000003,2
C104519,525,1,600.17,2
C104520,288,1,896.0,0
C104526,318,1,293.25,0
C104528,458,1,187.68,2
C104532,250,1,47.07,0
C104537,595,1,2700.7200000000003,2
C104538,457,1,1200.32,2
C104539,379,1,143.36,0
C104542,328,1,573.44,0
C104543,713,1,2700.7200000000003,2
C104556,613,1,7502.0,1
C104560,724,1,9450.0,1
C104567,692,1,2700.7200000000003,2
C104568,382,1,9450.0,1
C104570,343,1,47.07,0
C104573,615,1,650.56,2
C104576,206,1,83.68,0
C104577,757,1,187.68,2
C104578,5,1,1200.32,0
C104579,335,1,7502.0,1
C104584,311,1,322.56,0
C104592,65,1,600.17,0
C104593,240,1,5.23,0
C104596,391,1,4801.28,0
C104600,532,1,15004.25,1
C104601,400,1,2700.7200000000003,2
C104604,617,1,300.08,2
C104605,164,1,650.56,0
C104609,599,1,83.68,2
C104612,272,1,4801.28,0
C104615,284,1,1016.5,0
C104616,58,1,143.36,0
C104617,646,1,1016.5,2
C104620,767,1,7502.0,2
C104626,551,1,2400.68,2
C104627,307,1,83.68,0
C104633,477,1,187.68,2
C104634,593,1,1050.0,2
C104637,446,1,293.25,2
C104641,406,1,1200.32,2
C104644,148,1,15004.25,1
C104646,602,1,130.75,2
C104654,207,1,4801.28,0
C104655,433,1,322.56,2
C104658,190,1,1200.32,0
C104659,185,1,5401.53,0
C104660,318,1,4801.28,0
C104665,98,1,40.66,0
C104669,543,1,46.92,2
C104670,186,1,2700.7200000000003,0
C104673,212,1,16800.0,1
C104686,202,1,5.23,0
C104687,42,1,162.64,0
C104688,260,1,47.07,0
C104689,367,1,242.4,0
C104690,361,1,2700.7200000000003,0
C104696,735,1,20.92,2
C104698,272,1,47.07,0
C104702,378,1,300.08,0
C104706,753,1,7502.0,2
C104708,161,1,4801.28,0
C104712,270,1,4801.28,0
C104715,647,1,7502.0,2
C104718,746,1,105.57,2
C104719,414,1,47.07,2
C104720,128,1,300.08,0
C104725,47,1,162.64,0
C104728,630,1,7502.0,2
C104730,97,1,46.92,0
C104734,146,1,136.35000000000002,0
C104738,426,1,5.23,2
C104739,553,1,650.56,2
C104740,370,1,16800.0,1
C104744,757,1,322.56,2
C104749,172,1,9602.72,1
C104755,196,1,60.6,0
C104758,790,1,896.0,2
C104760,426,1,300.08,2
C104764,629,1,1200.32,2
C104767,593,1,650.56,2
C104771,630,1,2400.68,2
C104772,256,1,573.44,0
C104775,136,1,7502.0,0
C104778,249,1,2700.7200000000003,0
C104785,367,1,9602.72,1
C104787,458,1,1200.32,2
C104794,742,1,2700.7200000000003,2
C104795,628,1,105.57,2
C104796,728,1,40.66,2
C104799,18,1,136.35000000000002,0
C104800,619,1,1016.5,2
C104804,735,1,1200.32,2
C104807,711,1,20.92,2
C104808,138,1,1016.5,0
C104815,480,1,573.44,2
C104816,148,1,7502.0,1
C104818,615,1,7502.0,1
C104821,482,1,7502.0,1
C104824,305,1,162.64,0
C104831,458,1,40.66,2
C104837,147,1,15004.25,1
C104845,349,1,896.0,0
C104847,192,1,35.84,0
C104848,179,1,60.6,0
C104852,1,1,1016.5,0
C104854,380,1,26250.0,1
C104860,554,1,573.44,2
C104868,679,1,4801.28,2
C104877,52,1,4200.0,0
C104881,349,1,7502.0,1
C104884,456,1,896.0,2
C104886,202,1,1016.5,0
C104891,599,1,105.57,2
C104897,795,1,896.0,2
C104899,494,1,2400.68,2
C104902,321,1,1050.0,0
C104903,122,1,896.0,0
C104905,5,1,5.23,0
C104908,713,1,20.92,2
C104909,77,1,9602.72,1
C104915,348,1,365.94,0
C104923,470,1,83.68,2
C104925,703,1,2400.68,2
C104927,781,1,300.08,2
C104933,423,1,300.08,2
C104942,19,1,2400.68,0
C104949,39,1,4801.28,0
C104950,529,1,5401.53,2
C104956,413,1,2400.68,2
C104957,492,1,300.08,2
C104958,547,1,136.35000000000002,2
C104959,465,1,130.75,2
C104961,640,1,2400.68,2
C104963,740,1,11.73,2
C104964,116,1,1200.32,0
C104974,623,1,7502.0,1
C104976,147,1,7502.0,1
C104980,640,1,47.07,2
C104984,383,1,1200.32,0
C104985,607,1,300.08,2
C104986,629,1,20.92,2
C104988,740,1,5401.53,2
C104989,154,1,4801.28,0
C104990,160,1,4200.0,0
C104993,382,1,1200.32,0
C104994,267,1,365.94,0
C104997,362,1,130.75,0
C105002,139,1,1016.5,0
C105006,308,1,4801.28,0
C105012,534,1,2700.7200000000003,2
C105013,79,1,7502.0,0
C105015,423,1,1016.5,2
C105019,311,1,2700.7200000000003,0
C105021,668,1,2700.7200000000003,2
C105025,460,1,162.64,2
C105026,354,1,1016.5,0
C105027,709,1,9602.72,1
C105029,781,1,40.66,2
C105030,540,1,1050.0,2
C105034,233,1,4200.0,0
C105039,19,1,2400.68,0
C105041,697,1,15004.25,1
C105043,472,1,40.66,2
C105048,621,1,162.64,2
C105051,107,1,7502.0,0
C105060,143,1,7502.0,1
C105068,296,1,4801.28,0
C105069,680,1,293.25,2
C105070,292,1,1200.32,0
C105077,93,1,1200.32,0
C105085,362,1,365.94,0
C105086,588,1,83.68,2
C105089,227,1,40.66,0
C105090,586,1,11.73,2
C105094,746,1,15.15,2
C105101,57,1,7502.0,0
C105104,111,1,4801.28,0
C105106,408,1,7502.0,1
C105107,217,1,2700.7200000000003,0
C105110,96,1,600.17,0
C105111,307,1,143.36,0
C105116,127,1,40.66,0
C105118,528,1,105.57,2
C105122,68,1,300.08,0
C105126,575,1,187.68,2
C105127,104,1,5.23,0
C105128,760,1,300.08,2
C105129,347,1,47.07,0
C105132,576,1,4801.28,2
C105141,493,1,300.08,2
C105146,342,1,7502.0,1
C105149,64,1,4801.28,0
C105150,732,1,4801.28,2
C105154,510,1,5.23,2
C105157,756,1,7502.0,2
C105163,684,1,300.08,2
C105164,515,1,2700.7200000000003,2
C105168,331,1,47.07,0
C105169,110,1,40.66,0
C105170,402,1,136.35000000000002,2
C105172,295,1,40.66,0
C105181,356,1,1016.5,0
C105182,390,1,300.08,0
C105183,481,1,47.07,2
C105188,100,1,5.23,0
C105191,548,1,1200.32,2
C105197,418,1,4801.28,2
C105201,485,1,1200.32,2
C105210,620,1,300.08,2
C105213,460,1,300.08,2
C105215,51,1,40.66,0
C105218,552,1,2400.68,2
C105220,56,1,7502.0,0
C105221,128,1,2700.7200000000003,0
C105224,418,1,650.56,2
C105227,349,1,600.17,0
C105229,439,1,143.36,2
C105230,232,1,293.25,0
C105232,404,1,5.23,2
C105238,127,1,46.92,0
C105241,539,1,650.56,2
C105244,309,1,2700.7200000000003,0
C105245,444,1,162.64,2
C105246,344,1,162.64,0
C105254,377,1,1200.32,0
C105258,292,1,4801.28,0
C105259,202,1,60.6,0
C105263,144,1,7502.0,1
C105267,255,1,322.56,0
C105269,483,1,1200.32,2
C105277,491,1,4801.28,2
C105280,517,1,7502.0,1
C105283,137,1,7502.0,0
C105288,504,1,4200.0,2
C105294,537,1,300.08,2
C105298,518,1,5.23,2
C105299,534,1,5.23,2
C105300,43,1,650.56,0
C105301,254,1,2700.7200000000003,0
C105302,345,1,600.17,0
C105304,96,1,187.68,0
C105307,344,1,40.66,0
C105309,276,1,7502.0,1
C105312,761,1,15004.25,1
C105314,553,1,46.92,2
C105316,772,1,1016.5,2
C105319,162,1,293.25,0
C105324,481,1,1200.32,2
C105332,794,1,4801.28,2
C105334,460,1,896.0,2
C105337,533,1,136.35000000000002,2
C105344,585,1,650.56,2
C105346,602,1,35.84,2
C105350,521,1,2400.68,2
C105351,741,1,15004.25,1
C105352,492,1,293.25,2
C105366,451,1,7502.0,1
C105368,707,1,322.56,2
C105377,160,1,187.68,0
C105378,439,1,650.56,2
C105380,69,1,7502.0,0
C105382,74,1,2700.7200000000003,0
C105384,470,1,9602.72,1
C105387,100,1,187.68,0
C105389,569,1,365.94,2
C105391,410,1,35.84,2
C105393,267,1,83.68,0
C105400,690,1,4801.28,2
C105401,569,1,896.0,2
C105402,322,1,650.56,0
C105403,545,1,4801.28,2
C105405,59,1,365.94,0
C105412,684,1,600.17,2
C105421,449,1,300.08,2
C105422,384,1,1016.5,0
C105423,498,1,300.08,2
C105429,581,1,5.23,2
C105433,4,1,5401.53,0
C105438,143,1,300.08,0
C105444,705,1,573.44,2
C105445,702,1,2700.7200000000003,2
C105458,712,1,130.75,2
C105463,793,1,2700.7200000000003,2
C105464,170,1,47.07,0
C105467,51,1,130.75,0
C105471,700,1,15004.25,1
C105474,52,1,40.66,0
C105480,671,1,300.08,2
C105485,538,1,7502.0,1
C105491,674,1,162.64,2
C105496,482,1,4801.28,2
C105498,721,1,35.84,2
C105503,529,1,650.56,2
C105504,151,1,187.68,0
C105507,224,1,7502.0,1
C105509,206,1,1016.5,0
C105510,21,1,1016.5,0
C105511,477,1,2400.68,2
C105515,588,1,7502.0,1
C105516,415,1,300.08,2
C105522,8,1,40.66,0
C105524,515,1,130.75,2
C105526,411,1,15.15,2
C105527,649,1,7502.0,2
C105529,24,1,187.68,0
C105535,601,1,9450.0,1
C105538,281,1,5.23,0
C105545,193,1,300.08,0
C105548,639,1,9602.72,1
C105550,756,1,2700.7200000000003,2
C105551,411,1,4801.28,2
C105552,774,1,5401.53,2
C105553,339,1,4801.28,0
C105559,702,1,15004.25,1
C105561,654,1,2700.7200000000003,2
C105564,141,1,378.75,0
C105565,744,1,130.75,2
C105566,778,1,322.56,2
C105567,655,1,4801.28,2
C105574,355,1,7502.0,1
C105577,307,1,573.44,0
C105579,559,1,4801.28,2
C105581,706,1,4801.28,2
C105583,422,1,47.07,2
C105585,617,1,47.07,2
C105587,356,1,1200.32,0
C105588,373,1,573.44,0
C105590,511,1,1200.32,2
C105599,135,1,1200.32,0
C105600,377,1,4801.28,0
C105601,709,1,47.07,2
C105607,26,1,1200.32,0
C105609,223,1,573.44,0
C105613,118,1,15004.25,1
C105618,195,1,2700.7200000000003,0
C105620,23,1,4200.0,0
C105622,794,1,650.56,2
C105625,522,1,896.0,2
C105640,447,1,35.84,2
C105648,459,1,1200.32,2
C105654,317,1,2400.68,0
C105655,39,1,1200.32,0
C105656,689,1,5.23,2
C105659,718,1,1200.32,2
C105660,119,1,7502.0,0
C105662,391,1,7502.0,1
C105666,783,1,40.66,2
C105667,655,1,47.07,2
C105668,702,1,105.57,2
C105669,72,1,300.08,0
C105670,783,1,650.56,2
C105673,398,1,293.25,0
C105677,306,1,896.0,0
C105678,386,1,40.66,0
C105683,197,1,300.08,0
C105691,633,1,136.35000000000002,2
C105695,524,1,35.84,2
C105696,240,1,322.56,0
C105697,745,1,4801.28,2
C105698,533,1,300.08,2
C105702,411,1,16800.0,1
C105704,791,1,4801.28,2
C105710,628,1,365.94,2
C105712,545,1,60.6,2
C105715,654,1,15.15,2
C105716,653,1,242.4,2
C105725,492,1,650.56,2
C105729,354,1,1200.32,0
C105730,533,1,7502.0,1
C105733,57,1,1016.5,0
C105736,571,1,35.84,2
C105743,156,1,600.17,0
C105746,745,1,35.84,2
C105747,14,1,40.66,0
C105748,86,1,2700.7200000000003,0
C105750,671,1,365.94,2
C105754,165,1,130.75,0
C105756,361,1,1016.5,0
C105758,141,1,11.73,0
C105759,410,1,2700.7200000000003,2
C105761,708,1,5401.53,2
C105764,20,1,46.92,0
C105766,121,1,47.07,0
C105769,796,1,300.08,2
C105773,630,1,4801.28,2
C105777,282,1,322.56,0
C105778,389,1,83.68,0
C105779,281,1,4801.28,0
C105780,267,1,300.08,0
C105781,471,1,1050.0,2
C105782,725,1,47.07,2
C105783,724,1,9602.72,1
C105787,355,1,896.0,0
C105788,240,1,573.44,0
C105789,432,1,600.17,2
C105792,425,1,35.84,2
C105793,554,1,322.56,2
C105795,498,1,1200.32,2
C105796,156,1,573.44,0
C105800,606,1,365.94,2
C105802,726,1,130.75,2
C105807,64,1,322.56,0
C105811,471,1,162.64,2
C105812,7,1,1200.32,0
C105814,389,1,300.08,0
C105815,505,1,47.07,2
C105816,189,1,1050.0,0
C105818,314,1,40.66,0
C105819,496,1,650.56,2
C105823,466,1,2700.7200000000003,2
C105824,16,1,2400.68,0
C105826,35,1,4801.28,0
C105830,84,1,4801.28,0
C105833,208,1,40.66,0
C105834,464,1,5.23,2
C105837,313,1,600.17,0
C105838,5,1,130.75,0
C105842,394,1,896.0,0
C105844,617,1,1200.32,2
C105845,138,1,5.23,0
C105847,24,1,1200.32,0
C105853,617,1,896.0,2
C105860,696,1,2400.68,2
C105862,721,1,162.64,2
C105864,562,1,1050.0,2
C105881,720,1,4801.28,2
C105882,20,1,105.57,0
C105883,170,1,20.92,0
C105902,233,1,9450.0,1
C105907,367,1,162.64,0
C105908,82,1,47.07,0
C105910,553,1,1016.5,2
C105918,115,1,365.94,0
C105920,676,1,4801.28,2
C105923,630,1,4801.28,2
C105925,708,1,7502.0,2
C105929,87,1,130.75,0
C105930,355,1,300.08,0
C105931,555,1,162.64,2
C105934,101,1,300.08,0
C105940,649,1,650.56,2
C105941,430,1,162.64,2
C105944,415,1,365.94,2
C105949,700,1,2700.7200000000003,2
C105950,475,1,5.23,2
C105951,216,1,896.0,0
C105955,208,1,650.56,0
C105958,205,1,4801.28,0
C105960,222,1,378.75,0
C105965,708,1,105.57,2
C105968,356,1,300.08,0
C105969,275,1,573.44,0
C105970,537,1,300.08,2
C105973,136,1,130.75,0
C105974,776,1,162.64,2
C105975,776,1,2700.7200000000003,2
C105982,121,1,2700.7200000000003,0
C105983,4,1,896.0,0
C105984,540,1,1016.5,2
C105986,745,1,130.75,2
C105990,77,1,2400.68,0
C105991,378,1,4801.28,0
C105994,224,1,143.36,0
C105996,723,1,9602.72,1
C105997,258,1,7502.0,1
C106003,615,1,5.23,2
C106004,422,1,573.44,2
C106005,286,1,9450.0,1
C106009,659,1,2400.68,2
C106015,235,1,143.36,0
